store_name,store_linnk,store_locality,store_phone_numbers,store_address
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-joythinagar-chickmagalur-30283/home,Chickmagalur,0998 0477 391,"KM Road, Opposite Apmc Market, Joythinagar, Chickmagalur, Karnataka 577101"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-ram-nagar-dhemaji-30467/home,Dhemaji,0782 7049 851,"Dhemaji Station Road, Ram Nagar, Dhemaji, Assam 787057"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-sabual-churachandpur-33681/home,Churachandpur,0600 9308 289,"Rengkai Street, Near Rengkai Bridge, Sabual, Churachandpur, Manipur 795128"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-kakwa-imphal-west-30347/home,Imphal West,0931 8492 866,"Kumecs City Centre, Manipur, Kakwa, Imphal West, Manipur 795003"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-gundibail-udupi-30634/home,Udupi,0870 0280 704,"Gundibail Road ,Adjacent Indian Oil Fuel Station, Gundibail, Udupi, Karnataka 576102"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-doddaballapur-bengaluru-39065/home,Bengaluru,0990 2325 857,"Opposite Godrej Avenues, Singanayakanahalli, Doddaballapur Main Road, Doddaballapur, Bengaluru, Karnataka 560064"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-silapathar-42358/home,Silapathar,0970 7269 077,"No 2 Silapathar Block, Near Hotel Padma Plaza, Silapathar, Assam 787059"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-sivasagar-sibsagar-30449/home,Sibsagar,0721 7888 186,"Shop No 13, Mouza Nagarmahal, Assam Trunk Road, Sivasagar, Sibsagar, Assam 785640"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-mittoor-chittoor-30690/home,Chittoor,0782 7049 848,"Vellore Road, Opposite Venkateshwar Theater, Mittoor, Chittoor, Andhra Pradesh 517002"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-keelu-kote-kolar-30577/home,Kolar,0916 4242 096,"MB Road, Near Bescom, Keelu Kote, Kolar, Karnataka 563101"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30555/home,Bengaluru,0721 7888 360,"Yelahanka 4th Phase, Yelahanka, Near Manasa Trinity Heart Hospital, Bengaluru North, Bengaluru, Karnataka 560064"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-kogilu-bengaluru-38014/home,Bengaluru,0767 6047 378,"Kogilu Main Road, Opposite Srinivasapura Bus Stand, Kogilu, Bengaluru, Karnataka 560064"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-nelamangala-bangalore-rural-39613/home,Bangalore Rural,0767 6693 902,"BH Road, Sadashiva Nagara, Beside VP Magnus Hospital, Nelamangala, Bangalore Rural, Karnataka 562123"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-vidyaranyapura-bengaluru-30188/home,Bengaluru,0782 7924 987,"Kanshiram Nagar, Vaderahalli, Opposite Karnataka Bank, Vidyaranyapura, Bengaluru, Karnataka 560097"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30313/home,Bengaluru,0782 7049 849,"Vidyaranyapura Main Road, Bengaluru North, Bengaluru, Karnataka 560097"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30356/home,Bengaluru,0870 0278 332,"K Narayanpura Road, Hennur, Opposite Tawoon Café, Bengaluru North, Bengaluru, Karnataka 560077"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30618/home,Bengaluru,0931 5913 452,"Cauvery B Ed College, Defence Layout, Sahakar Nagar, Bengaluru North, Bengaluru, Karnataka 560092"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-hesaraghatta-bengaluru-32921/home,Bengaluru,0,"Hesaraghatta Road, Near Triveni School, Hesaraghatta, Bengaluru, Karnataka 560073"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-kakching-thoubal-30613/home,Thoubal,0708 6042 675,"Indo-Mayanmar Road, Kakching Lamkhai, Kakching, Thoubal, Manipur 795103"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30360/home,Bengaluru,0931 1713 439,"Nelagadaranahalli Main Road, HMT Layout, Opposite St Pauls College, Bengaluru North, Bengaluru, Karnataka 560073"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30524/home,Bengaluru,0935 4951 189,"Gokula 1st Stage, 2nd Phase, Bus Stop, SBR Building, HMT Main Road, Ramaiah College, Mathikere Extension, Mathikere, Bengaluru North, Bengaluru, Karnataka 560054"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30603/home,Bengaluru,0721 7888 416,"Ravindra Complex ,13th Cross, Thambu Chetty Palya Main Road, Akshya Nagar, Ramamurthy Nagar, Bengaluru North, Bengaluru, Karnataka 560016"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30484/home,Bengaluru,0721 7887 965,"Shop No 3, 4, 5 and 6, LTG Tower, BDA, Outer Ring Road, Kempegowda Layout, Bengaluru North, Bengaluru, Karnataka 560058"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30576/home,Bengaluru,0962 5215 627,"Ayyapa Nagar, Devasandra Main Road, Devasandra, Near Bharat Petrol Pump, Bengaluru North, Bengaluru, Karnataka 560036"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-jayanagar-hassan-30465/home,Hassan,0782 7968 049,"Main Ring Road, Jayanagar, Hassan, Karnataka 573201"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30375/home,Bengaluru,0721 7888 369,"Shop No 72/9, Magadi Main Road, Opposite Jeevan Hospital, Bengaluru North, Bengaluru, Karnataka 560023"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-channasandra-bengaluru-30565/home,Bengaluru,0888 2206 948,"Hope Farm Junction, ITPL Main Road, Whitefield, Channasandra, Bengaluru, Karnataka 560066"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-babulal-poddar-path-dibrugarh-30672/home,Dibrugarh,0721 7888 136,"Corporate Park, RKB Path, Opposite Head Post Off, Babulal Poddar Path, Dibrugarh, Assam 786001"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30434/home,Bengaluru,0782 7940 164,"Hal 3rd Stage, New Thippasandra Main Road, New Tippasandra, Bengaluru North, Bengaluru, Karnataka 560075"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30633/home,Bengaluru,0782 7954 729,"D-Group Layout, Muddinapalya Road, Srigandada Kaval, Annapurneshwari Nagar, Naagarabhaavi, Opposite Revathi Hospital, Bengaluru North, Bengaluru, Karnataka 560072"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30444/home,Bengaluru,0885 1353 998,"Service Road, RPC Layout, Hampi Nagar, Vijaynagar, Behind Attiguppe Bus Stop, Bengaluru North, Bengaluru, Karnataka 560040"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30464/home,Bengaluru,0721 7887 995,"JP Square Cross, 5th Main Road, Chamarajapet, Bengaluru South, Bengaluru, Karnataka 560018"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30260/home,Bengaluru,0815 0025 222,"Panantur Main Road, Kadubeesanahalli Village, Near Orchids International School, Bengaluru South, Bengaluru, Karnataka 560103"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-hamleikhong-ukhrul-39064/home,Ukhrul,0700 5337 399,"Near Mini secretariat, Hungpung, Hamleikhong, Ukhrul, Manipur 795142"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-north-bengaluru-30218/home,Bengaluru,0888 2035 498,"Varthur Road, Near Vinayak Theatre, Bengaluru North, Bengaluru, Karnataka 560087"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30431/home,Bengaluru,0931 1955 738,"Outer Ring Road, Kengeri Satellite Town, Opposite Church Bus Stop, Bengaluru South, Bengaluru, Karnataka 560060"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-kolar-gold-fields-kolar-33406/home,Kolar,0974 1217 817,"Railway Station Road, Robertsonpet, Dr BR Ambedkar Road, Opposite LIC Building, Kolar Gold Fields, Kolar, Karnataka 563122"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-moranhat-sibsagar-30236/home,Sibsagar,0962 5215 643,"Krishna Arcade, AT Road, Moranhat, Sibsagar, Assam 785670"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30631/home,Bengaluru,0721 7888 415,"Shop No 31/9, Krimson Square, Junction, Hosur Road, Bommanahalli, Near Central Silk Board, Bengaluru South, Bengaluru, Karnataka 560068"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30263/home,Bengaluru,0721 7887 997,"Siri Landmark, Uttarahalli Main Road, Opposite to Brindhavan Apartment, Bengaluru South, Bengaluru, Karnataka 560061"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30663/home,Bengaluru,0734 9536 444,"Uttarahalli-Kengeri Main Road, Srinivaspura ,Ganakallu Village, Bengaluru South, Bengaluru, Karnataka 560060"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30371/home,Bengaluru,0828 7947 028,"Hosa Road, Kasavanahalli Village, Near SJR Verity Apartment, Bengaluru South, Bengaluru, Karnataka 560103"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30433/home,Bengaluru,0888 2429 978,"Bannerghatta Road, Bengaluru South, Bengaluru, Karnataka 560076"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-sakleshpura-hassan-42302/home,Hassan,0901 9210 891,"Bangalore - Mangalore Highway, Near Tejasvi Theatre, Sakleshpura, Hassan, Karnataka 573127"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bangalore-south-bengaluru-31540/home,Bengaluru,0810 5854 989,"Adjacent SBI bank, Begur main road, Hongasandra, Bangalore South, Bengaluru, Karnataka 560068"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-anekal-bengaluru-30469/home,Bengaluru,0991 6497 269,"Sarjapura Main Road, Dommasandra, Opposite Silver Oaks School, Anekal, Bengaluru, Karnataka 562125"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30585/home,Bengaluru,0931 5477 360,"Shop No 78/2, BK Circle Road, Gayathri Tapovana, JP Nagar, Near Keerthi Function Hall, Opposite Iim, Bengaluru South, Bengaluru, Karnataka 560076"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-bengaluru-south-bengaluru-30438/home,Bengaluru,0888 2206 953,"Ananth Nagar, Opposite Andhra Bank, Bengaluru South, Bengaluru, Karnataka 560100"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-mangaluru-dakshina-kannada-30361/home,Dakshina Kannada,0962 0473 539,"MRPL Road, Surathkal, Near Chokka Bettu Cross, Mangaluru, Dakshina Kannada, Karnataka 575014"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-mon-village-mon-41852/home,Mon,0801 1170 205,"Walo Ward, Near KBCM Church, Mon Village, Mon, Nagaland 798621"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-rayaradoddi-ramanagar-30249/home,Ramanagar,0701 9971 008,"Bengaluru-Mysore Road, Near Rotary Hospital, Rayaradoddi, Ramanagar, Karnataka 562159"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-mangaluru-dakshina-kannada-33040/home,Dakshina Kannada,0636 0074 155,"Nellikai Road, Near State Bank Chowk, Mangaluru, Dakshina Kannada, Karnataka 575001"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-pasighat-east-siang-30257/home,East Siang,0762 9974 090,"Second Mile Area, Opposite Indian Oil Petrol Pump, Pasighat, East Siang, Arunachal Pradesh 791102"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-duliajan-dibrugarh-30427/home,Dibrugarh,0887 6819 046,"Kamalabari Road, Near Essar Petrol Pump, Duliajan, Dibrugarh, Assam 786602"
Vishal Mega Mart,https://stores.vishalmegamart.com/shopping-mart-gnb-road-tinsukia-30451/home,Tinsukia,0721 7888 309,"Khaitan Plaza, Near Municipal Board, GNB Road, Tinsukia, Assam 786125"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-subash-nagar-mandya-30531/home,Mandya,0767 8306 635,"RP Road, Adjacent to Sanjay Theatre, Subash Nagar, Mandya, Karnataka 571401"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-kushalnagar-kodagu-39624/home,Kodagu,0953 5453 996,"Sai Layout Road, Near Government Hospital, Kushalnagar, Kodagu, Karnataka 571234"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-madikeri-road-madikeri-36818/home,Madikeri,0984 4513 462,"Block No - 22, Near Old Private Bus Stand, Madikeri Road, Madikeri, Karnataka 571201"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-vijay-nagar-mysuru-32536/home,Mysuru,0870 0978 063,"General Thimmaiah Road, Vijayanagar 1st Stage, Near Kodava Samaja, Vijay Nagar, Mysuru, Karnataka 570017"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-shivarampet-mysore-30486/home,Mysore,0721 7888 413,"Shop No 1518, 3, Devaraja Mohalla, Shivarampet, Shivarampet, Mysore, Karnataka 570001"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-hunsur-mysore-41869/home,Mysore,0897 1524 984,"BM Road, Near Bus Stand, Hunsur, Mysore, Karnataka 571105"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-roing-dibang-valley-41997/home,Dibang Valley,0700 2412 261,"NH313, Near Welcome Gate, Roing, Dibang Valley, Arunachal Pradesh 792110"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-gonikoppa-kodagu-33405/home,Kodagu,0845 3698 662,"Harichandrapura, Thalassery - Mysore Road, SH 90, Opposite Indian Oil Pertol Pump, Gonikoppa, Kodagu, Karnataka 571213"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-siddhartha-nagar-chamarajanagar-42305/home,Chamarajanagar,0879 2726 851,"Chamarajanagara-BR Hills Road, Opposite SP Office, Siddhartha Nagar, Chamarajanagar, Karnataka 571313"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-ooty-nilgiris-30674/home,Nilgiris,0721 7887 951,"Plot No 144, Botanical, Garden Road, Garden Road, Vannarapettai, Ooty, Nilgiris, Tamil Nadu 643001"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-kochi-37464/home,Kochi,0888 4231 915,"Pattal Iringole, Perumbavoor, Near RTO Office, Kochi, Kerala 683548"
Vishal Mega Mart,https://stores.vishalmegamart.com/server.php/shopping-mart-edappally-kochi-37471/home,Kochi,0900 8181 875,"Edappally Toll Junction, Pukkattupady Road, Edappally, Kochi, Kerala 682024"
